"","pvalues","AMPLIFIED_DELETERIOUS/(AMPLIFIED_DELETERIOUS+AMPLIFIED_WT)","NON_AMPLIFIED_DELETERIOUS/(NON_AMPLIFIED_DELETERIOUS+NON_AMPLIFIED_WT)","tp_flags"
"FERMT3",1,0,0.00882028665931643,"FALSE"
"PLCB3",1,0,0.0205627705627706,"FALSE"
"MRPL49",1,0,0.00434782608695652,"FALSE"
"CDC42EP2",1,0,0,"FALSE"
"FAU",1,0,0.0032967032967033,"FALSE"
"TM7SF2",1,0,0.00891861761426979,"FALSE"
"TBX6",1,0,0,"FALSE"
"PPP4C",1,0,0,"FALSE"
"ALDOA",1,0,0,"FALSE"
"FAM57B",1,0,0.00961538461538462,"FALSE"
"DOC2A",1,0,0.00642398286937901,"FALSE"
"TAOK2",1,0,0,"FALSE"
"HMGA2",1,0,0.00542888165038002,"FALSE"
"CNKSR2",1,0,0.00541711809317443,"FALSE"
"CNTN5",1,0,0.00542299349240781,"FALSE"
"KLRF1",1,0,0,"FALSE"
"CLEC1A",1,0,0,"FALSE"
"MKX",1,0,0,"FALSE"
"MPP7",1,0,0.00214362272240086,"FALSE"
"FRMPD2B",1,0.0526315789473684,0.0111358574610245,"FALSE"
"FXYD4",1,0,0.00441014332965821,"FALSE"
"TRIM48",1,0,0.00108108108108108,"FALSE"
"OR8K1",1,0,0,"FALSE"
"OR5M9",1,0,0.00976138828633406,"FALSE"
"PCDH15",1,0,0.00539374325782093,"FALSE"
"PPIAP26",1,0,0.00431499460625674,"FALSE"
"CTF1",1,0,0,"FALSE"
"CWC15",1,0,0.00106609808102345,"FALSE"
"FCGR1A",1,0,0,"FALSE"
"KLHL1",1,0,0,"FALSE"
"CDH8",1,0,0.00215749730312837,"FALSE"
"DCUN1D2",1,0,0.0184757505773672,"FALSE"
"TMCO3",1,0,0,"FALSE"
"TMEM218",1,0,0.00871459694989107,"FALSE"
"TIRAP",1,0,0,"FALSE"
"EEF1AKMT1",1,0,0.00773480662983425,"FALSE"
"LATS2",1,0,0.00215749730312837,"FALSE"
"SAP18",1,0.0526315789473684,0.00757575757575758,"FALSE"
"ADGRL3",1,0,0,"FALSE"
"KIAA1328",1,0.0526315789473684,0.00767543859649123,"FALSE"
"FAM124A",1,0,0.00213903743315508,"FALSE"
"MIA2",1,0,0.014161220043573,"FALSE"
"HNMT",1,0,0.00435729847494553,"FALSE"
"LYPD1",1,0,0.0043525571273123,"FALSE"
"LYPD6B",1,0,0,"FALSE"
"PDCD4",1,0,0,"FALSE"
"ADRA2A",1,0,0.00109529025191676,"FALSE"
"GPM6A",1,0,0.00763358778625954,"FALSE"
"SPATA4",1,0,0,"FALSE"
"CCDC102B",1,0,0.00325379609544469,"FALSE"
"CD226",1,0,0,"FALSE"
"CNDP1",1,0,0,"FALSE"
"DLG2",1,0,0.00212765957446809,"FALSE"
"CCDC83",1,0,0,"FALSE"
"MTMR12",1,0,0,"FALSE"
"PPP1R1C",1,0,0,"FALSE"
"AL136372.1",1,0,0.00972972972972973,"FALSE"
"C11orf53",1,0,0.00321888412017167,"FALSE"
"CCT5",1,0,0,"FALSE"
"FAM173B",1,0,0,"FALSE"
"DOCK1",1,0,0,"FALSE"
"PIH1D2",1,0,0,"FALSE"
"NKAPD1",1,0,0,"FALSE"
"TIMM8B",1,0,0.00107991360691145,"FALSE"
"IL18",1,0,0,"FALSE"
"TEX12",1,0,0,"FALSE"
"PTS",1,0,0,"FALSE"
"PIP4K2A",1,0,0,"FALSE"
"C2orf50",1,0,0.00330760749724366,"FALSE"
"FREM2",1,0,0.0303030303030303,"FALSE"
"FOXO1",1,0,0.00441014332965821,"FALSE"
"CRIM1",1,0,0,"FALSE"
"RILPL2",1,0,0,"FALSE"
"TKTL2",1,0,0.00323624595469256,"FALSE"
"SLC7A11",1,0,0,"FALSE"
"NOCT",1,0,0,"FALSE"
"ENKUR",1,0.0526315789473684,0.00444444444444444,"FALSE"
"GPR158",1,0,0.00434310532030402,"FALSE"
"LYZL2",1,0,0,"FALSE"
"CACNA2D4",1,0,0,"FALSE"
"CACNA1C",1,0,0,"FALSE"
"KCNA6",1,0,0,"FALSE"
"THRB",1,0,0.00213219616204691,"FALSE"
"OXSM",1,0,0.00106496272630458,"FALSE"
"TMEM86A",1,0,0,"FALSE"
"TMEM263",1,0,0.0136363636363636,"FALSE"
"BTBD11",1,0.0588235294117647,0.0184331797235023,"FALSE"
"ANK3",1,0,0,"FALSE"
"IPMK",1,0,0.00212314225053079,"FALSE"
"PLBD2",1,0,0.00322927879440258,"FALSE"
"DLG5",1,0,0.00864864864864865,"FALSE"
"MAT1A",1,0,0,"FALSE"
"GXYLT1",1,0,0.00212314225053079,"FALSE"
"TWF1",1,0.05,0.0193965517241379,"FALSE"
"EIF4E",1,0,0,"FALSE"
"TEX30",1,0,0.0043010752688172,"FALSE"
"CSNK1G3",1,0,0,"FALSE"
"AL136982.1",1,0,0,"FALSE"
"SRFBP1",1,0,0,"FALSE"
"AKAP6",1,0,0.00543478260869565,"FALSE"
"NPAS3",1,0,0.00533617929562433,"FALSE"
"FAM177A1",1,0,0.00895856662933931,"FALSE"
"MBIP",1,0,0,"FALSE"
"MIPOL1",1,0,0.00214592274678112,"FALSE"
"EXT2",1,0,0.00789177001127396,"FALSE"
"TMEM18",1,0,0.00465657741559953,"FALSE"
"ALLC",1,0,0.00782122905027933,"FALSE"
"KCTD14",1,0,0,"FALSE"
"THRSP",1,0,0.00548245614035088,"FALSE"
"NDUFC2",1,0,0,"FALSE"
"ME3",1,0,0,"FALSE"
"MSGN1",1,0,0,"FALSE"
"ADAMTS12",1,0,0.00328947368421053,"FALSE"
"NUBPL",1,0,0,"FALSE"
"NEK7",1,0,0,"FALSE"
"ATP6V1G3",1,0.05,0.00218340611353712,"FALSE"
"FER",1,0,0,"FALSE"
"VIPAS39",1,0,0,"FALSE"
"CDC123",1,0,0.00106382978723404,"FALSE"
"SCLT1",1,0,0,"FALSE"
"CCDC3",1,0,0,"FALSE"
"C4orf33",1,0,0,"FALSE"
"PTPRO",1,0,0,"FALSE"
"EPS8",1,0.0526315789473684,0.00106951871657754,"FALSE"
"ACAD8",1,0,0.0284090909090909,"FALSE"
"THYN1",1,0,0,"FALSE"
"VPS26B",1,0,0,"FALSE"
"NCAPD3",1,0.0526315789473684,0.0437158469945355,"FALSE"
"VTI1A",1,0,0,"FALSE"
"QDPR",1,0,0.0100896860986547,"FALSE"
"FAM160B1",1,0,0.0043525571273123,"FALSE"
"ANO4",1,0,0.0033003300330033,"FALSE"
"TEX9",1,0,0,"FALSE"
"QTRT2",1,0,0,"FALSE"
"MMAA",1,0.105263157894737,0.0637837837837838,"FALSE"
"ZNF827",1,0,0.0118918918918919,"FALSE"
"EDNRA",1,0,0.0021551724137931,"FALSE"
"NR3C2",1,0,0,"FALSE"
"AKR1C6P",1,0,0,"FALSE"
"AKR1C2",1,0,0.00106496272630458,"FALSE"
"DPYSL4",1,0,0,"FALSE"
"ADAM8",1,0,0.00323624595469256,"FALSE"
"PIGF",1,0,0.00429184549356223,"FALSE"
"ANKAR",1,0,0,"FALSE"
"ASAP2",1,0.05,0,"FALSE"
"ADAM17",1,0,0,"FALSE"
"KCNJ1",1,0,0.00436681222707424,"FALSE"
"WWC2",1,0,0,"FALSE"
"CENPU",1,0,0,"FALSE"
"ACSL1",1,0,0.0032258064516129,"FALSE"
"AMN1",1,0,0.00216450216450216,"FALSE"
"BICD1",1,0,0,"FALSE"
"CCDC122",1,0,0,"FALSE"
"SERP2",1,0,0.0108342361863489,"FALSE"
"NBAS",1,0,0.0110987791342952,"FALSE"
"ZNF385D",1,0,0.00214132762312634,"FALSE"
"GABRA2",1,0,0.00442477876106195,"FALSE"
"SACS",1,0,0.00430570505920344,"FALSE"
"CCDC175",1,0,0.00319488817891374,"FALSE"
"PABPC3",1,0,0,"FALSE"
"FBXO4",1,0,0,"FALSE"
"TMEM267",1,0,0.0131291028446389,"FALSE"
"CCL28",1,0,0.0130010834236186,"FALSE"
"PARP8",1,0,0.0087527352297593,"FALSE"
"GFRA1",1,0,0,"FALSE"
"CACUL1",1,0,0.0304740406320542,"FALSE"
"BEND6",1,0,0,"FALSE"
"TIAL1",1,0,0.00549450549450549,"FALSE"
"BAG3",1,0,0.00215982721382289,"FALSE"
"RBM46",1,0,0,"FALSE"
"ZNF37CP",1,0,0.0129310344827586,"FALSE"
"SCHIP1",1,0,0,"FALSE"
"MCHR2",1,0,0,"FALSE"
"KCNE4",1,0,0.00320512820512821,"FALSE"
"AP1S3",1,0,0.0087527352297593,"FALSE"
"RABGAP1L",1,0,0.00987925356750823,"FALSE"
"CCDC74B",1,0,0.0182992465016146,"FALSE"
"MZT2B",1,0,0,"FALSE"
"TUBA3E",1,0,0,"FALSE"
"ASTN1",1,0.05,0.0243362831858407,"FALSE"
"CFC1B",1,0,0.0153005464480874,"FALSE"
"FAM168B",1,0,0,"FALSE"
"PTPN14",1,0,0.00216919739696312,"FALSE"
"AC073869.1",1,0,0,"FALSE"
"MGAT5",1,0,0,"FALSE"
"TMEM163",1,0,0,"FALSE"
"GPATCH11",1,0,0.00537634408602151,"FALSE"
"HSPB8",1,0,0,"FALSE"
"GEMIN6",1,0,0,"FALSE"
"TMEM178A",1,0,0,"FALSE"
"CYSLTR2",1,0,0.0348583877995643,"FALSE"
"ARL11",1,0.05,0.00648648648648649,"FALSE"
"RIT2",1,0,0,"FALSE"
"SETBP1",1,0,0.00977198697068404,"FALSE"
"EPG5",1,0.105263157894737,0.0290948275862069,"FALSE"
"PSTPIP2",1,0.105263157894737,0.0234375,"FALSE"
"ATP5F1A",1,0,0.0332950631458094,"FALSE"
"C18orf25",1,0,0.00109649122807018,"FALSE"
"SPC25",1,0,0,"FALSE"
"G6PC2",1,0,0,"FALSE"
"PDK1",1,0.0526315789473684,0.023489932885906,"FALSE"
"PTH",1,0,0.00554323725055432,"FALSE"
"PDE3B",1,0,0.00321199143468951,"FALSE"
"TCF7L1",1,0,0.0117647058823529,"FALSE"
"TGOLN2",1,0,0,"FALSE"
"SH2D6",1,0,0.0230769230769231,"FALSE"
"KCNK13",1,0,0,"FALSE"
"UHMK1",1,0,0,"FALSE"
"ATG10",1,0.05,0.0266203703703704,"FALSE"
"POC5",1,0,0.0230010952902519,"FALSE"
"SPOCK1",1,0,0,"FALSE"
"FAM151B",1,0,0,"FALSE"
"TADA1",1,0,0,"FALSE"
"CWF19L2",1,0,0,"FALSE"
"JMY",1,0,0.00775193798449612,"FALSE"
"XRCC4",1,0,0.0205627705627706,"FALSE"
"BOLL",1,0,0,"FALSE"
"ZNF547",1,0,0.00321543408360129,"FALSE"
"ZNF773",1,0,0,"FALSE"
"ZNF776",1,0,0,"FALSE"
"ZNF256",1,0,0,"FALSE"
"SUV39H2",1,0,0,"FALSE"
"OLAH",1,0,0,"FALSE"
"NMT2",1,0,0,"FALSE"
"ZSCAN1",1,0,0.0221238938053097,"FALSE"
"USP12",1,0,0.00855614973262032,"FALSE"
"CAMK4",1,0,0,"FALSE"
"TRIM36",1,0,0.0066006600660066,"FALSE"
"ZFP36L2",1,0,0.00763358778625954,"FALSE"
"PAN3",1,0,0.00433369447453954,"FALSE"
"PLEKHH2",1,0,0.00331491712707182,"FALSE"
"TMEM123",1,0,0,"FALSE"
"SPEF2",1,0,0.011037527593819,"FALSE"
"SPARCL1",1,0,0.00643776824034335,"FALSE"
"DMP1",1,0,0,"FALSE"
"MEPE",1,0,0.0213004484304933,"FALSE"
"MBNL1",1,0,0.00108459869848156,"FALSE"
"CAPSL",1,0,0,"FALSE"
"NADK2",1,0,0,"FALSE"
"GPD1L",1,0,0,"FALSE"
"CLEC4F",1,0,0,"FALSE"
"SLC30A6",1,0,0.00429645542427497,"FALSE"
"PELO",1,0,0,"FALSE"
"RASGRP3",1,0,0,"FALSE"
"SAR1B",1,0,0,"FALSE"
"GPR180",1,0,0.0200445434298441,"FALSE"
"TCTEX1D1",1,0,0.0103329506314581,"FALSE"
"WDR78",1,0,0,"FALSE"
"ANKRD22",1,0.05,0.0163576881134133,"FALSE"
"FARP1",1,0,0.0109649122807018,"FALSE"
"IFIT5",1,0,0.00328587075575027,"FALSE"
"SLC16A12",1,0,0.00760043431053203,"FALSE"
"PANK1",1,0,0,"FALSE"
"BMP3",1,0,0,"FALSE"
"HNRNPDL",1,0,0,"FALSE"
"HHEX",1,0,0,"FALSE"
"GRM1",1,0,0,"FALSE"
"PTPRK",1,0,0,"FALSE"
"GGPS1",1,0,0,"FALSE"
"CNTNAP4",1,0,0,"FALSE"
"ZNF117",1,0,0,"FALSE"
"PART1",1,0,0,"FALSE"
"LMNTD1",1,0,0,"FALSE"
"MARVELD2",1,0,0,"FALSE"
"RAD17",1,0,0.00106609808102345,"FALSE"
"MED21",1,0,0,"FALSE"
"STK32B",1,0,0.00753498385360603,"FALSE"
"NRSN1",1,0,0.00765864332603939,"FALSE"
"JAKMIP1",1,0.05,0.00756756756756757,"FALSE"
"ZIC1",1,0,0,"FALSE"
"ADGRA3",1,0,0.011001100110011,"FALSE"
"CPB1",1,0,0.0087527352297593,"FALSE"
"SREK1IP1",1,0,0.00432900432900433,"FALSE"
"LGI2",1,0,0.00884955752212389,"FALSE"
"SRP19",1,0,0,"FALSE"
"CENPH",1,0,0,"FALSE"
"CDYL",1,0,0.00779510022271715,"FALSE"
"CARHSP1",1,0,0,"FALSE"
"TEKT5",1,0,0.00106951871657754,"FALSE"
"BANK1",1,0,0,"FALSE"
"TXNDC11",1,0,0,"FALSE"
"ACMSD",1,0,0,"FALSE"
"ACOXL",1,0,0.0107181136120043,"FALSE"
"ANAPC1",1,0,0,"FALSE"
"CAST",1,0,0,"FALSE"
"CLGN",1,0,0,"FALSE"
"SMARCA5",1,0,0.00544069640914037,"FALSE"
"SYCP2L",1,0,0,"FALSE"
"BMP6",1,0,0,"FALSE"
"RGPD3",1,0,0.00652173913043478,"FALSE"
"RASSF3",1,0,0,"FALSE"
"HNRNPU",1,0,0,"FALSE"
"RANBP2",1,0,0,"FALSE"
"OR14K1",1,0,0,"FALSE"
"PTPRR",1,0,0,"FALSE"
"NR4A2",1,0,0.00881057268722467,"FALSE"
"CCDC148",1,0,0,"FALSE"
"PLA2R1",1,0,0,"FALSE"
"RBMS1",1,0,0,"FALSE"
"SCN3A",1,0,0,"FALSE"
"FEZF2",1,0,0.022075055187638,"FALSE"
"SLC25A27",1,0,0.00321888412017167,"FALSE"
"ADGRF1",1,0,0.00431499460625674,"FALSE"
"ADGRF4",1,0,0,"FALSE"
"FRMD1",1,0,0.00321888412017167,"FALSE"
"FAM49B",1,0,0,"FALSE"
"ASAP1",1,0,0,"FALSE"
"TRAPPC8",1,0,0.0043525571273123,"FALSE"
"FAM81B",1,0,0.00322234156820623,"FALSE"
"LINC00467",1,0,0,"FALSE"
"LPCAT1",1,0,0,"FALSE"
"PLEKHG4B",1,0,0,"FALSE"
"NMRAL1",1,0,0,"FALSE"
"UBALD1",1,0,0,"FALSE"
"C16orf89",1,0,0.00327153762268266,"FALSE"
"TEX29",1,0,0.00544069640914037,"FALSE"
"SPACA7",1,0.0666666666666667,0.0683229813664596,"FALSE"
"ADPRHL1",1,0,0,"FALSE"
"CMTM7",1,0,0.00858369098712446,"FALSE"
"FBXL2",1,0,0.00768386388583974,"FALSE"
"RMND5A",1,0,0,"FALSE"
"GOLGA8F",1,0,0,"FALSE"
"PTPRD",1,0,0,"FALSE"
"LURAP1L",1,0,0,"FALSE"
"CNKSR3",1,0,0,"FALSE"
"CFDP1",1,0,0.0292792792792793,"FALSE"
"TGIF2LX",1,0,0.0184182015167931,"FALSE"
"FAM92B",1,0,0.00321888412017167,"FALSE"
"TMPRSS11D",1,0,0.00537056928034372,"FALSE"
"CMIP",1,0,0,"FALSE"
"SPHKAP",1,0,0,"FALSE"
"KCNJ16",1,0,0,"FALSE"
"PID1",1,0,0,"FALSE"
"FBXO36",1,0,0,"FALSE"
"CEBPG",1,0,0,"FALSE"
"KCTD15",1,0,0,"FALSE"
"ZNF599",1,0,0.00322927879440258,"FALSE"
"MCOLN2",1,0,0,"FALSE"
"LGI4",1,0,0.00217155266015201,"FALSE"
"SREK1",1,0,0.00542299349240781,"FALSE"
"CLCA3P",1,0,0,"FALSE"
"ANKFN1",1,0,0.00108225108225108,"FALSE"
"DGKE",1,0,0,"FALSE"
"HS2ST1",1,0,0,"FALSE"
"CACNA2D1",1,0,0.00106382978723404,"FALSE"
"ZUP1",1,0,0.00331858407079646,"FALSE"
"HS3ST3A1",1,0,0,"FALSE"
"NUS1",1,0,0.0198895027624309,"FALSE"
"SEMA3D",1,0,0,"FALSE"
"PPP2R5E",1,0,0,"FALSE"
"GRAP",1,0,0.00646551724137931,"FALSE"
"AK5",1,0,0.0033003300330033,"FALSE"
"CABYR",1,0,0.00427350427350427,"FALSE"
"ANKRD29",1,0,0,"FALSE"
"SDHAF4",1,0,0,"FALSE"
"CHST9",1,0,0.00651465798045603,"FALSE"
"THY1",1,0,0.00107874865156419,"FALSE"
"DNAAF1",1,0,0,"FALSE"
"C16orf74",1,0,0,"FALSE"
"TBCEL",1,0.05,0.00213447171824973,"FALSE"
"ANKH",1,0,0,"FALSE"
"OTULIN",1,0,0,"FALSE"
"UBASH3B",1,0,0,"FALSE"
"ROBO3",1,0,0,"FALSE"
"PANX3",1,0,0,"FALSE"
"TBRG1",1,0,0,"FALSE"
"NRGN",1,0,0,"FALSE"
"RETREG1",1,0,0,"FALSE"
"GPR15",1,0,0.00430570505920344,"FALSE"
"TOMM70",1,0,0,"FALSE"
"ABI3BP",1,0,0.00215749730312837,"FALSE"
"ANGPT1",1,0,0.0110497237569061,"FALSE"
"CYP4Z2P",1,0,0,"FALSE"
"PITPNC1",1,0,0.00213675213675214,"FALSE"
"CC2D1B",1,0,0,"FALSE"
"CERS3",1,0,0,"FALSE"
"LRRK1",1,0,0.00746268656716418,"FALSE"
"GAL3ST2",1,0,0.00213219616204691,"FALSE"
"ABCA9",1,0,0,"FALSE"
"ABCA6",1,0,0,"FALSE"
"ABCA10",1,0,0.0183783783783784,"FALSE"
"ABCA5",1,0,0.0132013201320132,"FALSE"
"ENPP3",1,0,0,"FALSE"
"C4orf19",1,0,0.0110864745011086,"FALSE"
"UCHL1",1,0.0555555555555556,0.00328947368421053,"FALSE"
"MIA3",1,0,0,"FALSE"
"TNIK",1,0,0,"FALSE"
"TDH",1,0,0,"FALSE"
"FAM167A",1,0,0.0065359477124183,"FALSE"
"NEIL2",1,0,0.00654307524536532,"FALSE"
"WNT3A",1,0,0,"FALSE"
"OBSCN",1,0,0.0054525627044711,"FALSE"
"TRIM11",1,0.0526315789473684,0.00765027322404372,"FALSE"
"CCSAP",1,0,0,"FALSE"
"ASZ1",1,0,0.00434310532030402,"FALSE"
"SH3RF1",1,0,0,"FALSE"
"GBP5",1,0,0.00217627856365615,"FALSE"
"BUB3",1,0,0.0441001191895113,"FALSE"
"GPR26",1,0,0,"FALSE"
"CCDC173",1,0,0,"FALSE"
"MMP21",1,0,0,"FALSE"
"FAM69A",1,0,0.00426894343649947,"FALSE"
"ATP5MC3",1,0,0,"FALSE"
"CNTNAP3B",1,0,0.00320512820512821,"FALSE"
"FAM27C",1,0,0,"FALSE"
"MAGED4",1,0,0.00541711809317443,"FALSE"
"SRSF12",1,0,0,"FALSE"
"PDLIM3",1,0,0,"FALSE"
"SORBS2",1,0,0.00108813928182807,"FALSE"
"ELOC",1,0,0.00866738894907909,"FALSE"
"LY96",1,0,0.00425985090521832,"FALSE"
"CEP170P1",1,0,0,"FALSE"
"PSMA8",1,0,0.00106269925611052,"FALSE"
"TMSB4Y",1,0,0,"FALSE"
"BTG3",1,0,0.00107296137339056,"FALSE"
"C21orf91",1,0,0.00107066381156317,"FALSE"
"CHODL",1,0,0.0205627705627706,"FALSE"
"TMPRSS15",1,0.1,0.01085776330076,"FALSE"
"NCAM2",1,0,0,"FALSE"
"PDE1C",1,0,0.0118406889128095,"FALSE"
"JAM2",1,0,0,"FALSE"
"ATP5PF",1,0,0.00747065101387407,"FALSE"
"GABPA",1,0,0,"FALSE"
"ADAMTS1",1,0,0,"FALSE"
"ADAMTS5",1,0,0,"FALSE"
"TSEN2",1,0,0,"FALSE"
"WNT7A",1,0,0.00759219088937093,"FALSE"
"XPC",1,0,0,"FALSE"
"CCDC174",1,0,0.0043956043956044,"FALSE"
"FGD5",1,0.05,0.0191657271702368,"FALSE"
"FLCN",1,0,0,"FALSE"
"DPH3",1,0,0,"FALSE"
"OXNAD1",1,0,0.00321199143468951,"FALSE"
"PLCL2",1,0,0,"FALSE"
"CXXC1",1,0,0.0140086206896552,"FALSE"
"SKA1",1,0,0,"FALSE"
"PPP4R1",1,0,0.00107181136120043,"FALSE"
"PIEZO2",1,0,0,"FALSE"
"CCDC144B",1,0,0.00325027085590466,"FALSE"
"MPPE1",1,0,0,"FALSE"
"CCDC144CP",1,0,0.00106837606837607,"FALSE"
"USP43",1,0,0.00216684723726977,"FALSE"
"RAB6B",1,0.0526315789473684,0.0372460496613995,"FALSE"
"EME1",1,0,0,"FALSE"
"EPHB1",1,0,0,"FALSE"
"ACSS1",1,0,0,"FALSE"
"ANKRD40",1,0,0,"FALSE"
"ZNF18",1,0,0,"FALSE"
"CA10",1,0,0,"FALSE"
"VOPP1",1,0,0,"FALSE"
"SEPT14",1,0,0.0209481808158765,"FALSE"
"CYP2U1",1,0.05,0.00441014332965821,"FALSE"
"RSPH10B",1,0.05,0.0163934426229508,"FALSE"
"FBXL18",1,0.05,0.0220507166482911,"FALSE"
"CNTNAP5",1,0,0,"FALSE"
"UNC93B2",1,0,0,"FALSE"
"AK9",1,0,0,"FALSE"
"ODF1",1,0.05,0.00436205016357688,"FALSE"
"KLF10",1,0,0,"FALSE"
"PTPRN2",1,0,0.00214362272240086,"FALSE"
"AZIN1",1,0.05,0.00433369447453954,"FALSE"
"ATP6V1C1",1,0,0.00861141011840689,"FALSE"
"PIP4P2",1,0,0,"FALSE"
"OTUD6B",1,0,0.00748663101604278,"FALSE"
"GTF3C6",1,0,0.00430570505920344,"FALSE"
"AGPAT5",1,0,0.00972972972972973,"FALSE"
"MMS19",1,0,0.00855614973262032,"FALSE"
"OR4K1",1,0,0.00436681222707424,"FALSE"
"PI4K2A",1,0,0.00215749730312837,"FALSE"
"MARVELD1",1,0,0,"FALSE"
"GOLGA7B",1,0,0,"FALSE"
"GPR78",1,0,0,"FALSE"
"TRMT44",1,0,0,"FALSE"
"SLC25A28",1,0,0,"FALSE"
"HSPA13",1,0,0,"FALSE"
"SAMSN1",1,0,0,"FALSE"
"GRAMD2B",1,0,0.0334928229665072,"FALSE"
"ZCCHC10",1,0,0,"FALSE"
"MOV10",1,0,0,"FALSE"
"RHOC",1,0,0,"FALSE"
"DBI",1,0,0,"FALSE"
"SLC16A1",1,0,0,"FALSE"
"HEATR3",1,0,0,"FALSE"
"TRIM74",1,0,0,"FALSE"
"NIFK",1,0,0,"FALSE"
"OXA1L",1,0,0,"FALSE"
"SLC7A7",1,0,0.00331858407079646,"FALSE"
"MAGEC1",1,0,0,"FALSE"
"LARP1",1,0,0.00107874865156419,"FALSE"
"CNOT8",1,0,0,"FALSE"
"GRIA1",1,0,0,"FALSE"
"LRGUK",1,0.0555555555555556,0.0119825708061002,"FALSE"
"SETD9",1,0,0,"FALSE"
"MIER3",1,0,0,"FALSE"
"NUP205",1,0,0,"FALSE"
"ZKSCAN2",1,0,0.00747065101387407,"FALSE"
"C9orf85",1,0,0.00765027322404372,"FALSE"
"XAGE2",1,0,0.0108932461873638,"FALSE"
"PIK3AP1",1,0,0.00321199143468951,"FALSE"
"RBM45",1,0,0,"FALSE"
"PDIA4",1,0,0.00106157112526539,"FALSE"
"KDM8",1,0,0.00751072961373391,"FALSE"
"PDZD9",1,0,0.0021551724137931,"FALSE"
"OTOA",1,0,0,"FALSE"
"KCTD18",1,0,0,"FALSE"
"FAM126B",1,0,0.0141304347826087,"FALSE"
"ALS2CR12",1,0,0.0164293537787514,"FALSE"
"C2CD6",1,0,0.0087527352297593,"FALSE"
"FZD7",1,0,0,"FALSE"
"SPAG17",1,0,0.0088008800880088,"FALSE"
"RNF20",1,0,0,"FALSE"
"CYLC2",1,0,0,"FALSE"
"PPARGC1B",1,0.0526315789473684,0.0120218579234973,"FALSE"
"ELMO1",1,0,0.00331491712707182,"FALSE"
"SLC26A2",1,0.0526315789473684,0.0200892857142857,"FALSE"
"LSM11",1,0,0,"FALSE"
"MED7",1,0.0526315789473684,0.00106837606837607,"FALSE"
"SAXO1",1,0,0.00641711229946524,"FALSE"
"RRAGA",1,0,0.00212992545260916,"FALSE"
"SLC24A2",1,0,0.00214592274678112,"FALSE"
"TRIM42",1,0,0,"FALSE"
"PXYLP1",1,0,0.00859291084854995,"FALSE"
"ADCY8",1,0,0.00217391304347826,"FALSE"
"RMND1",1,0,0,"FALSE"
"SLA",1,0,0,"FALSE"
"RAB39B",1,0,0.00107758620689655,"FALSE"
"CLIC2",1,0,0,"FALSE"
"AFF2",1,0,0,"FALSE"
"MICU3",1,0,0.0276548672566372,"FALSE"
"GRIP1",1,0,0.00215982721382289,"FALSE"
"KIF5A",1,0,0,"FALSE"
"NAT2",1,0,0.00107991360691145,"FALSE"
"PSD3",1,0,0.00216450216450216,"FALSE"
"CARNMT1",1,0,0,"FALSE"
"ELMSAN1",1,0,0.00986842105263158,"FALSE"
"CFAP70",1,0,0.0153340635268346,"FALSE"
"GNA14",1,0,0,"FALSE"
"FAM161B",1,0,0,"FALSE"
"GNAQ",1,0,0.00537056928034372,"FALSE"
"WIF1",1,0.105263157894737,0.0577777777777778,"FALSE"
"GPR61",1,0,0,"FALSE"
"MMP16",1,0,0.00324675324675325,"FALSE"
"ADK",1,0,0.0149413020277481,"FALSE"
"KCNMA1",1,0,0.00551876379690949,"FALSE"
"BATF",1,0,0,"FALSE"
"DCK",1,0,0.00654307524536532,"FALSE"
"ADAMTS3",1,0,0,"FALSE"
"ALX3",1,0,0,"FALSE"
"NDUFAF6",1,0,0.00431034482758621,"FALSE"
"DRAM2",1,0,0.00212992545260916,"FALSE"
"CFAP161",1,0,0.00107411385606874,"FALSE"
"ADAMTSL3",1,0,0,"FALSE"
"ART3",1,0,0,"FALSE"
"SLC28A1",1,0,0,"FALSE"
"WHAMM",1,0.05,0.0163220892274211,"FALSE"
"CXCL13",1,0,0.00216684723726977,"FALSE"
"N6AMT1",1,0,0,"FALSE"
"RWDD2B",1,0.15,0.0429988974641676,"FALSE"
"CCT8",1,0,0.00862068965517241,"FALSE"
"MAP3K7CL",1,0,0.0156424581005587,"FALSE"
"NAA11",1,0,0.0171037628278221,"FALSE"
"BACH1",1,0,0.01085776330076,"FALSE"
"CLDN17",1,0,0.00107066381156317,"FALSE"
"CLDN8",1,0,0,"FALSE"
"TSPAN7",1,0,0.00108342361863489,"FALSE"
"TIAM1",1,0,0,"FALSE"
"SCAF4",1,0,0.0010752688172043,"FALSE"
"RPGR",1,0,0,"FALSE"
"CDK20",1,0,0.00106382978723404,"FALSE"
"PCGF6",1,0,0.00541711809317443,"FALSE"
"ANKRD9",1,0,0.00324675324675325,"FALSE"
"SFR1",1,0,0.00108695652173913,"FALSE"
"SORCS3",1,0,0,"FALSE"
"SFXN2",1,0,0,"FALSE"
"ATP5MPL",1,0,0.0156424581005587,"FALSE"
"FUT6",1,0,0.0021953896816685,"FALSE"
"TDRD9",1,0,0,"FALSE"
"FGF18",1,0.05,0.00643776824034335,"FALSE"
"PCDH1",1,0,0.0053248136315229,"FALSE"
"SH3RF2",1,0,0,"FALSE"
"UQCRB",1,0,0,"FALSE"
"MTERF3",1,0,0.00657894736842105,"FALSE"
