"","pvalues","AMPLIFIED_MUTATED/(AMPLIFIED_MUTATED+AMPLIFIED_WT)","NON_AMPLIFIED_MUTATED/(NON_AMPLIFIED_MUTATED+NON_AMPLIFIED_WT)","contingency table frequencies (A,B,C,D)","tp_flags","Mutational_Freq","adjusted_pvalue"
"CDC40",1,0,0.08,"(NA,2,1,23)","TRUE","4/28 (0.142857142857143)",1
"SCNN1B",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"TNXB",1,0,0.125,"(NA,3,1,21)","TRUE","7/29 (0.241379310344828)",1
"ZSWIM1",1,0,0.115384615384615,"(NA,3,1,23)","TRUE","4/28 (0.142857142857143)",1
"VWA3B",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"LRP1B",1,0,0.269230769230769,"(NA,7,1,19)","TRUE","17/37 (0.459459459459459)",1
"TET2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TMEM150A",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"RNF181",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"COL4A3",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","5/27 (0.185185185185185)",1
"IRS1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"UPF3A",1,0,0.115384615384615,"(NA,3,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZBBX",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"AR",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"ASMTL",1,0,0.2,"(NA,5,1,20)","TRUE","7/29 (0.241379310344828)",1
"ARMC4",1,0,0.125,"(NA,3,1,21)","TRUE","3/25 (0.12)",1
"AFAP1L2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"ZNF354A",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"MN1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","6/30 (0.2)",1
"SH3TC2",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"SIN3A",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"ARL13B",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"SCN9A",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"COL22A1",1,0,0.36,"(NA,9,1,16)","TRUE","8/26 (0.307692307692308)",1
"ZEB2",1,0,0.125,"(NA,3,1,21)","TRUE","3/25 (0.12)",1
"LUZP1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"LRRC45",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"UGP2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"CTNND2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"MUC17",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","14/34 (0.411764705882353)",1
"ZFPM2",1,0,0.16,"(NA,4,1,21)","TRUE","4/27 (0.148148148148148)",1
"MAP3K2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"IFFO2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"NLGN2",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"HNRNPA3",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"ADRA1B",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"PWWP2A",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"GLB1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"CDK1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"FRMPD2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"NFXL1",1,0,0.12,"(NA,3,1,22)","TRUE","3/26 (0.115384615384615)",1
"KRT4",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"LONRF2",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","3/25 (0.12)",1
"KRT83",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"CDH2",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","5/27 (0.185185185185185)",1
"SLC26A5",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"ZNF296",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"TTLL6",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"POLH",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"FOXN2",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"USP32",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"PPM1D",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"KBTBD2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"DDI1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"JUNB",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"CHD7",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"KRT19",1,0,0.2,"(NA,5,1,20)","TRUE","5/26 (0.192307692307692)",1
"KRT13",1,0,0.08,"(NA,2,1,23)","TRUE","3/27 (0.111111111111111)",1
"KRT20",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"DSEL",1,0,0.125,"(NA,3,1,21)","TRUE","4/26 (0.153846153846154)",1
"ZNF318",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","11/33 (0.333333333333333)",1
"NLRP5",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","6/29 (0.206896551724138)",1
"LRRC8C",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"RSL1D1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"MROH2B",1,0,0.125,"(NA,3,1,21)","TRUE","5/27 (0.185185185185185)",1
"COL24A1",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","5/26 (0.192307692307692)",1
"RXFP1",1,0,0.125,"(NA,3,1,21)","TRUE","4/26 (0.153846153846154)",1
"DSCAM",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"SLC25A33",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"RASGRP4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TRAPPC12",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"PTEN",1,0,0.517241379310345,"(NA,15,1,14)","TRUE","14/34 (0.411764705882353)",1
"ADRA1D",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TLN2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"ZNF217",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"JMJD1C",1,0,0.125,"(NA,3,1,21)","TRUE","5/28 (0.178571428571429)",1
"LAMB2",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"USP19",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SNTB1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"MTBP",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"DPAGT1",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"BSG",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"HINFP",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"IL16",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"PPP1CA",1,0,0.16,"(NA,4,1,21)","TRUE","4/26 (0.153846153846154)",1
"SNTG2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"RAD9A",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"ZFAND4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"FADS6",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"DCP2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"SNX32",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"CYP7B1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"CES2",1,0,0.115384615384615,"(NA,3,1,23)","TRUE","5/29 (0.172413793103448)",1
"EVC2",1,0,0.25,"(NA,6,1,18)","TRUE","5/26 (0.192307692307692)",1
"ADCK5",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"RAPH1",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"ZNF483",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"TRIB1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"NLRP13",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","3/25 (0.12)",1
"AGFG1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"TOPAZ1",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","3/25 (0.12)",1
"TDRD12",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"RNF213",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"PLK3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"DPY19L1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"LEMD3",1,0,0.125,"(NA,3,1,21)","TRUE","6/28 (0.214285714285714)",1
"TLR6",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SELP",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"MGA",1,0,0.125,"(NA,3,1,21)","TRUE","4/26 (0.153846153846154)",1
"ADCY6",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"ZNHIT2",1,0,0.12,"(NA,3,1,22)","TRUE","6/29 (0.206896551724138)",1
"EVX2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"RALGAPA1",1,0,0.125,"(NA,3,1,21)","TRUE","5/28 (0.178571428571429)",1
"RPL4",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"CNTNAP2",1,0,0.125,"(NA,3,1,21)","TRUE","6/28 (0.214285714285714)",1
"DENND4A",1,0,0.25,"(NA,6,1,18)","TRUE","10/30 (0.333333333333333)",1
"ANKRD36C",1,0,0,"(NA,NA,1,24)","TRUE","6/31 (0.193548387096774)",1
"MYO1H",1,0,0.12,"(NA,3,1,22)","TRUE","4/27 (0.148148148148148)",1
"KLK15",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"MSL2",1,0,0.125,"(NA,3,1,21)","TRUE","3/25 (0.12)",1
"KIAA1551",1,0,0,"(NA,NA,1,24)","TRUE","9/34 (0.264705882352941)",1
"WDR49",1,0,0.125,"(NA,3,1,21)","TRUE","5/27 (0.185185185185185)",1
"CEP135",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"DNAH12",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"ZIC4",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"CTBP2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"DSG4",1,0,0.125,"(NA,3,1,21)","TRUE","6/28 (0.214285714285714)",1
"PPM1E",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZNF519",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"DPP10",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"LONRF3",1,0,0.12,"(NA,3,1,22)","TRUE","3/26 (0.115384615384615)",1
"UCP2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"RAB6A",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"FOSL1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"MLXIP",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TSPEAR",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"A2M",1,0,0.125,"(NA,3,1,21)","TRUE","5/28 (0.178571428571429)",1
"KLHL38",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"JAKMIP2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"LRRTM4",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"RTTN",1,0,0.2,"(NA,5,1,20)","TRUE","10/32 (0.3125)",1
"RIMS2",1,0,0.08,"(NA,2,1,23)","TRUE","8/32 (0.25)",1
"DIRAS1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"MAP3K19",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"MYO1D",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"MAGEB6",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"LRRC37A3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","8/31 (0.258064516129032)",1
"MUC20",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SEC24C",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","5/27 (0.185185185185185)",1
"SIX5",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"DSCAML1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"ANO6",1,0,0,"(NA,NA,1,24)","TRUE","7/32 (0.21875)",1
"CHD9",1,0,0.16,"(NA,4,1,21)","TRUE","5/27 (0.185185185185185)",1
"KCNA3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"ZBTB38",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"PPFIA3",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","5/27 (0.185185185185185)",1
"IRX3",1,0,0.125,"(NA,3,1,21)","TRUE","5/28 (0.178571428571429)",1
"CD163",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"IL17RA",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"ZBTB41",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","7/31 (0.225806451612903)",1
"MAMDC4",1,0,0.125,"(NA,3,1,21)","TRUE","6/29 (0.206896551724138)",1
"RIC8A",1,0,0.125,"(NA,3,1,21)","TRUE","6/28 (0.214285714285714)",1
"DDX10",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"ZNF518B",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"SLITRK1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"WDR6",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"GEN1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TMPRSS9",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"MAF",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZHX2",1,0,0.125,"(NA,3,1,21)","TRUE","3/25 (0.12)",1
"PFAS",1,0,0.12,"(NA,3,1,22)","TRUE","3/26 (0.115384615384615)",1
"TPRX1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SNX18",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"KLHDC7A",1,0,0.12,"(NA,3,1,22)","TRUE","3/26 (0.115384615384615)",1
"IGSF22",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","6/30 (0.2)",1
"CCDC89",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"CYC1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"CYP11B2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TMEM125",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"VWA1",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"DNHD1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","8/32 (0.25)",1
"SLITRK4",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"NLRP8",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ABCA13",1,0,0.32,"(NA,8,1,17)","TRUE","21/41 (0.51219512195122)",1
"NLRP11",1,0,0.08,"(NA,2,1,23)","TRUE","5/29 (0.172413793103448)",1
"FIZ1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TSHZ1",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","4/26 (0.153846153846154)",1
"PSTK",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"FAM71E2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TDRD6",1,0,0.16,"(NA,4,1,21)","TRUE","6/29 (0.206896551724138)",1
"MED14",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"F2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","6/29 (0.206896551724138)",1
"SLC9A4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TPRXL",1,0,0.125,"(NA,3,1,21)","TRUE","5/28 (0.178571428571429)",1
"SKIDA1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"AGTR2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"ANKRD30B",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"MAP3K15",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"ZNF443",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"SCRIB",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","7/31 (0.225806451612903)",1
"D2HGDH",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"FKRP",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"POLR2A",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"TMEM132C",1,0,0.125,"(NA,3,1,21)","TRUE","9/31 (0.290322580645161)",1
"DDX60L",1,0,0.08,"(NA,2,1,23)","TRUE","7/31 (0.225806451612903)",1
"AATK",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","6/29 (0.206896551724138)",1
"DDN",1,0,0.08,"(NA,2,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZNF467",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"ZBTB2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"MEX3D",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"SIAH2",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"TNRC18",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/29 (0.172413793103448)",1
"TMEM30B",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"UNC5C",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"TSEN54",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"UBA7",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","6/30 (0.2)",1
"MRPS16",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"EXT1",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"TSHZ2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","6/29 (0.206896551724138)",1
"TBPL2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"RWDD4",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"TTC3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","8/31 (0.258064516129032)",1
"BRICD5",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"COL18A1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","6/29 (0.206896551724138)",1
"C11orf54",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"MTA1",1,0,0.16,"(NA,4,1,21)","TRUE","5/28 (0.178571428571429)",1
"AP2A2",1,0,0.192307692307692,"(NA,5,1,21)","TRUE","5/29 (0.172413793103448)",1
"SLC8A1",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"PTGDR2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"CALN1",1,0,0.12,"(NA,3,1,22)","TRUE","3/26 (0.115384615384615)",1
"CTNNA3",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"CCDC60",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"BCOR",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","5/27 (0.185185185185185)",1
"KIAA2026",1,0,0.16,"(NA,4,1,21)","TRUE","5/27 (0.185185185185185)",1
"GRIN2A",1,0,0.125,"(NA,3,1,21)","TRUE","4/26 (0.153846153846154)",1
"EP400",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","10/31 (0.32258064516129)",1
"PRR14L",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"ZNF438",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"RP1L1",1,0,0,"(NA,NA,1,24)","TRUE","6/31 (0.193548387096774)",1
"PSG9",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"EMILIN3",1,0,0,"(NA,NA,1,24)","TRUE","7/32 (0.21875)",1
"TTC32",1,0,0.16,"(NA,4,1,21)","TRUE","3/26 (0.115384615384615)",1
"DNAH2",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"CNTN2",1,0,0.125,"(NA,3,1,21)","TRUE","5/28 (0.178571428571429)",1
"ZDHHC23",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","5/27 (0.185185185185185)",1
"SLIT3",1,0,0.125,"(NA,3,1,21)","TRUE","5/28 (0.178571428571429)",1
"TOP1MT",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"KNTC1",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"XPOT",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"NELL2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"MED12",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"CDCA2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"RFX6",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"ROBO2",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","5/27 (0.185185185185185)",1
"F8",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"LRRC14B",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"ANKS1B",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"INTS5",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"ADSSL1",1,0,0.125,"(NA,3,1,21)","TRUE","3/25 (0.12)",1
"INPP5J",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"LRRC37B",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"DDX51",1,0,0.323529411764706,"(NA,11,1,23)","TRUE","15/39 (0.384615384615385)",1
"ZNF445",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","3/25 (0.12)",1
"KIAA0825",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","5/27 (0.185185185185185)",1
"IL3RA",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"SCN10A",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"FAM47A",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"KRT6B",1,0,0.08,"(NA,2,1,23)","TRUE","3/27 (0.111111111111111)",1
"LMLN",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"BRWD1",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","8/30 (0.266666666666667)",1
"ZBTB3",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"PRAME",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"MYBL1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"NLRP9",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"WDR53",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
